# Atomic number Z= 29  Date:04-11-2021

# Record	Shelli	  2Ji		  Eigi --->		Shellf	  2Jf			Eigf		   Energy (eV)			 Rate(1/s)			 Width(eV)
	 823	   M1	    0	         1 ---> 	 M3M4	    5	         4	           23.4894	       0.000240842	           2.96896
	 824	   M1	    0	         1 ---> 	 M3M4	    3	         3	           23.8978	       9.17202e-06	           2.96896
	 825	   M1	    0	         1 ---> 	 M3M4	    1	         1	           24.0177	       1.15429e-06	           2.96896
	 826	   M1	    0	         1 ---> 	 M2M4	    5	         3	           26.5546	         0.0263869	           2.96896
	 827	   M1	    0	         1 ---> 	 M2M4	    3	         2	           26.8536	       7.03014e-07	           2.96896
	 828	   M1	    0	         1 ---> 	 M3M4	    5	         2	           28.1675	         0.0258162	           2.96896
	 829	   M1	    0	         1 ---> 	 M3M4	    7	         2	           28.3432	         0.0381207	           2.96896
	 830	   M1	    0	         1 ---> 	 M3M5	    3	         1	           28.5868	        6.0072e-07	           2.96896
	 831	   M1	    0	         1 ---> 	 M3M4	    5	         1	           28.6271	       0.000335578	           2.96896
	 832	   M1	    0	         1 ---> 	 M3M5	    7	         1	           29.3417	          0.037292	           2.96896
	 833	   M1	    0	         1 ---> 	 M3M5	    9	         1	            29.816	       1.22962e-12	           2.96896
	 834	   M1	    0	         1 ---> 	 M2N1	    1	         1	            29.933	        0.00603816	           2.96896
	 835	   M1	    0	         1 ---> 	 M3N1	    3	         1	           32.4465	        0.00982989	           2.96896
	 836	   M1	    0	         1 ---> 	 M5M5	    1	         3	           93.2779	       0.000164147	           2.96896
	 837	   M1	    0	         1 ---> 	 M4M5	    7	         3	            98.503	        0.00932313	           2.96896
	 838	   M1	    0	         1 ---> 	 M4M5	    9	         2	           98.5068	         0.0115329	           2.96896
	 839	   M1	    0	         1 ---> 	 M4M5	    1	         2	            98.698	       6.34018e-10	           2.96896
	 840	   M1	    0	         1 ---> 	 M4M5	    3	         4	           98.7887	        9.7521e-05	           2.96896
	 841	   M1	    0	         1 ---> 	 M4M4	    1	         1	           99.4911	       1.87567e-08	           2.96896
	 842	   M1	    0	         1 ---> 	 M4M5	    3	         3	           99.5221	       0.000284751	           2.96896
	 843	   M1	    0	         1 ---> 	 M4M5	    5	         4	           99.5323	        0.00193064	           2.96896
	 844	   M1	    0	         1 ---> 	 M5M5	    3	         2	           99.8031	        0.00381113	           2.96896
	 845	   M1	    0	         1 ---> 	 M5M5	    5	         3	           99.8705	        0.00437289	           2.96896
	 846	   M1	    0	         1 ---> 	 M4M5	    5	         2	           101.391	       3.66682e-05	           2.96896
	 847	   M1	    0	         1 ---> 	 M5M5	    7	         2	           101.629	       7.40978e-06	           2.96896
	 848	   M1	    0	         1 ---> 	 M4M4	    3	         1	           102.124	       1.64884e-05	           2.96896
	 849	   M1	    0	         1 ---> 	 M4M5	    5	         1	           102.214	       8.23687e-06	           2.96896
	 850	   M1	    0	         1 ---> 	 M4M5	    7	         1	           102.343	        2.7871e-06	           2.96896
	 851	   M1	    0	         1 ---> 	 M5M5	    9	         1	           102.498	       9.14147e-06	           2.96896
	 852	   M1	    0	         1 ---> 	 M4N1	    3	         1	           108.017	       0.000254618	           2.96896
	 853	   M1	    0	         1 ---> 	 M5N1	    5	         1	           108.266	       0.000576868	           2.96896
	 854	   M1	    2	         1 ---> 	 M2M5	    5	         7	           13.3688	         0.0596382	            3.2615
	 855	   M1	    2	         1 ---> 	 M2M5	    7	         4	           13.3783	         0.0776431	            3.2615
	 856	   M1	    2	         1 ---> 	 M2M4	    3	         7	           14.4609	         0.0283344	            3.2615
	 857	   M1	    2	         1 ---> 	 M2M4	    1	         4	           14.4736	         0.0152882	            3.2615
	 858	   M1	    2	         1 ---> 	 M2M5	    3	         6	           20.7064	       0.000399199	            3.2615
	 859	   M1	    2	         1 ---> 	 M2M5	    5	         6	           21.1545	       6.08354e-05	            3.2615
	 860	   M1	    2	         1 ---> 	 M2M4	    3	         5	           21.5161	       0.000562008	            3.2615
	 861	   M1	    2	         1 ---> 	 M2M4	    1	         3	           21.6632	       0.000379965	            3.2615
	 862	   M1	    2	         1 ---> 	 M3M5	    5	         5	           22.1153	       0.000848765	            3.2615
	 863	   M1	    2	         1 ---> 	 M3M5	    7	         3	           22.6827	        0.00257999	            3.2615
	 864	   M1	    2	         1 ---> 	 M3M4	    3	         4	            22.728	       0.000435485	            3.2615
	 865	   M1	    2	         1 ---> 	 M3M4	    1	         2	           23.0842	       1.05032e-06	            3.2615
	 866	   M1	    2	         1 ---> 	 M3M4	    5	         4	           23.3052	       0.000655149	            3.2615
	 867	   M1	    2	         1 ---> 	 M3M4	    3	         3	           23.7137	       0.000188692	            3.2615
	 868	   M1	    2	         1 ---> 	 M3M4	    1	         1	           23.8336	       5.14597e-05	            3.2615
	 869	   M1	    2	         1 ---> 	 M2M4	    5	         3	           26.3705	           0.01549	            3.2615
	 870	   M1	    2	         1 ---> 	 M2M4	    3	         2	           26.6695	         0.0201807	            3.2615
	 871	   M1	    2	         1 ---> 	 M3M4	    5	         2	           27.9834	         0.0112431	            3.2615
	 872	   M1	    2	         1 ---> 	 M3M4	    7	         2	           28.1591	         0.0472487	            3.2615
	 873	   M1	    2	         1 ---> 	 M3M5	    3	         1	           28.4027	         0.0165278	            3.2615
	 874	   M1	    2	         1 ---> 	 M3M4	    5	         1	           28.4429	         0.0387312	            3.2615
	 875	   M1	    2	         1 ---> 	 M3M5	    7	         1	           29.1576	         0.0645294	            3.2615
	 876	   M1	    2	         1 ---> 	 M3M5	    9	         1	           29.6318	          0.136659	            3.2615
	 877	   M1	    2	         1 ---> 	 M2N1	    1	         1	           29.7489	         0.0373176	            3.2615
	 878	   M1	    2	         1 ---> 	 M3N1	    3	         1	           32.2623	         0.0716343	            3.2615
	 879	   M1	    2	         1 ---> 	 M5M5	    1	         3	           93.0938	       0.000469214	            3.2615
	 880	   M1	    2	         1 ---> 	 M4M5	    7	         3	           98.3188	         0.0249291	            3.2615
	 881	   M1	    2	         1 ---> 	 M4M5	    9	         2	           98.3226	          0.031339	            3.2615
	 882	   M1	    2	         1 ---> 	 M4M5	    1	         2	           98.5138	       6.45755e-08	            3.2615
	 883	   M1	    2	         1 ---> 	 M4M5	    3	         4	           98.6046	       0.000251006	            3.2615
	 884	   M1	    2	         1 ---> 	 M4M4	    1	         1	           99.3069	       7.81529e-09	            3.2615
	 885	   M1	    2	         1 ---> 	 M4M5	    3	         3	            99.338	       0.000715759	            3.2615
	 886	   M1	    2	         1 ---> 	 M4M5	    5	         4	           99.3482	        0.00535936	            3.2615
	 887	   M1	    2	         1 ---> 	 M5M5	    3	         2	            99.619	         0.0107472	            3.2615
	 888	   M1	    2	         1 ---> 	 M5M5	    5	         3	           99.6864	          0.011679	            3.2615
	 889	   M1	    2	         1 ---> 	 M4M5	    5	         2	           101.207	       9.56156e-05	            3.2615
	 890	   M1	    2	         1 ---> 	 M5M5	    7	         2	           101.444	       1.88409e-05	            3.2615
	 891	   M1	    2	         1 ---> 	 M4M4	    3	         1	           101.939	       4.54349e-05	            3.2615
	 892	   M1	    2	         1 ---> 	 M4M5	    5	         1	           102.029	       2.09637e-05	            3.2615
	 893	   M1	    2	         1 ---> 	 M4M5	    7	         1	           102.159	       7.90741e-06	            3.2615
	 894	   M1	    2	         1 ---> 	 M5M5	    9	         1	           102.314	       2.55497e-05	            3.2615
	 895	   M1	    2	         1 ---> 	 M4N1	    3	         1	           107.833	        0.00708034	            3.2615
	 896	   M1	    2	         1 ---> 	 M5N1	    5	         1	           108.082	         0.0105774	            3.2615
	 897	   M2	    2	         2 ---> 	 M5M5	    1	         3	           46.9087	        0.00111811	           2.80627
	 898	   M2	    2	         2 ---> 	 M4M5	    7	         3	           52.1337	         0.0345935	           2.80627
	 899	   M2	    2	         2 ---> 	 M4M5	    9	         2	           52.1376	           0.12259	           2.80627
	 900	   M2	    2	         2 ---> 	 M4M5	    1	         2	           52.3287	       0.000121783	           2.80627
	 901	   M2	    2	         2 ---> 	 M4M5	    3	         4	           52.4195	       0.000418927	           2.80627
	 902	   M2	    2	         2 ---> 	 M4M4	    1	         1	           53.1218	       6.63121e-05	           2.80627
	 903	   M2	    2	         2 ---> 	 M4M5	    3	         3	           53.1529	       0.000710237	           2.80627
	 904	   M2	    2	         2 ---> 	 M4M5	    5	         4	           53.1631	        0.00334058	           2.80627
	 905	   M2	    2	         2 ---> 	 M5M5	    3	         2	           53.4339	         0.0092569	           2.80627
	 906	   M2	    2	         2 ---> 	 M5M5	    5	         3	           53.5013	        0.00608121	           2.80627
	 907	   M2	    2	         2 ---> 	 M4M5	    5	         2	           55.0215	         0.0137514	           2.80627
	 908	   M2	    2	         2 ---> 	 M5M5	    7	         2	           55.2594	         0.0164024	           2.80627
	 909	   M2	    2	         2 ---> 	 M4M4	    3	         1	           55.7543	        0.00859514	           2.80627
	 910	   M2	    2	         2 ---> 	 M4M5	    5	         1	           55.8444	         0.0070456	           2.80627
	 911	   M2	    2	         2 ---> 	 M4M5	    7	         1	           55.9735	        0.00246664	           2.80627
	 912	   M2	    2	         2 ---> 	 M5M5	    9	         1	           56.1287	         0.0127562	           2.80627
	 913	   M2	    2	         2 ---> 	 M4N1	    3	         1	           61.6477	        0.00959398	           2.80627
	 914	   M2	    2	         2 ---> 	 M5N1	    5	         1	            61.897	        0.00107979	           2.80627
	 915	   M2	    0	         1 ---> 	 M5M5	    1	         3	           46.7658	        0.00036296	           2.92488
	 916	   M2	    0	         1 ---> 	 M4M5	    7	         3	           51.9908	         0.0516647	           2.92488
	 917	   M2	    0	         1 ---> 	 M4M5	    9	         2	           51.9947	        3.3738e-05	           2.92488
	 918	   M2	    0	         1 ---> 	 M4M5	    1	         2	           52.1858	       2.99751e-06	           2.92488
	 919	   M2	    0	         1 ---> 	 M4M5	    3	         4	           52.2766	       2.11568e-05	           2.92488
	 920	   M2	    0	         1 ---> 	 M4M4	    1	         1	           52.9789	       6.11928e-06	           2.92488
	 921	   M2	    0	         1 ---> 	 M4M5	    3	         3	             53.01	       0.000321618	           2.92488
	 922	   M2	    0	         1 ---> 	 M4M5	    5	         4	           53.0202	         0.0018037	           2.92488
	 923	   M2	    0	         1 ---> 	 M5M5	    3	         2	            53.291	       0.000231155	           2.92488
	 924	   M2	    0	         1 ---> 	 M5M5	    5	         3	           53.3584	        0.00390229	           2.92488
	 925	   M2	    0	         1 ---> 	 M4M5	    5	         2	           54.8785	        0.00129456	           2.92488
	 926	   M2	    0	         1 ---> 	 M5M5	    7	         2	           55.1165	       0.000100261	           2.92488
	 927	   M2	    0	         1 ---> 	 M4M4	    3	         1	           55.6114	       5.38699e-06	           2.92488
	 928	   M2	    0	         1 ---> 	 M4M5	    5	         1	           55.7015	        0.00556689	           2.92488
	 929	   M2	    0	         1 ---> 	 M4M5	    7	         1	           55.8306	         0.0125794	           2.92488
	 930	   M2	    0	         1 ---> 	 M5M5	    9	         1	           55.9858	        8.3483e-09	           2.92488
	 931	   M2	    0	         1 ---> 	 M4N1	    3	         1	           61.5048	        0.00518848	           2.92488
	 932	   M2	    0	         1 ---> 	 M5N1	    5	         1	           61.7541	       0.000244327	           2.92488
	 933	   M3	    2	         1 ---> 	 M5M5	    1	         3	           44.4958	        0.00132224	           2.73889
	 934	   M3	    2	         1 ---> 	 M4M5	    7	         3	           49.7208	          0.145187	           2.73889
	 935	   M3	    2	         1 ---> 	 M4M5	    9	         2	           49.7247	        0.00888708	           2.73889
	 936	   M3	    2	         1 ---> 	 M4M5	    1	         2	           49.9158	       5.24034e-05	           2.73889
	 937	   M3	    2	         1 ---> 	 M4M5	    3	         4	           50.0066	       0.000206478	           2.73889
	 938	   M3	    2	         1 ---> 	 M4M4	    1	         1	           50.7089	       5.90918e-05	           2.73889
	 939	   M3	    2	         1 ---> 	 M4M5	    3	         3	             50.74	       6.20752e-05	           2.73889
	 940	   M3	    2	         1 ---> 	 M4M5	    5	         4	           50.7502	        0.00460736	           2.73889
	 941	   M3	    2	         1 ---> 	 M5M5	    3	         2	            51.021	        0.00126471	           2.73889
	 942	   M3	    2	         1 ---> 	 M5M5	    5	         3	           51.0884	        0.00899675	           2.73889
	 943	   M3	    2	         1 ---> 	 M4M5	    5	         2	           52.6086	         0.0158927	           2.73889
	 944	   M3	    2	         1 ---> 	 M5M5	    7	         2	           52.8465	         0.0268165	           2.73889
	 945	   M3	    2	         1 ---> 	 M4M4	    3	         1	           53.3414	        0.00693062	           2.73889
	 946	   M3	    2	         1 ---> 	 M4M5	    5	         1	           53.4315	        0.00617591	           2.73889
	 947	   M3	    2	         1 ---> 	 M4M5	    7	         1	           53.5606	        0.00444876	           2.73889
	 948	   M3	    2	         1 ---> 	 M5M5	    9	         1	           53.7158	         0.0108285	           2.73889
	 949	   M3	    2	         1 ---> 	 M4N1	    3	         1	           59.2348	         0.0024848	           2.73889
	 950	   M3	    2	         1 ---> 	 M5N1	    5	         1	           59.4841	        0.00576587	           2.73889
	 951	   M3	    4	         1 ---> 	 M5M5	    1	         3	           44.2509	        0.00223442	           2.80577
	 952	   M3	    4	         1 ---> 	 M4M5	    7	         3	           49.4759	         0.0364391	           2.80577
	 953	   M3	    4	         1 ---> 	 M4M5	    9	         2	           49.4798	          0.203427	           2.80577
	 954	   M3	    4	         1 ---> 	 M4M5	    1	         2	            49.671	       1.87315e-05	           2.80577
	 955	   M3	    4	         1 ---> 	 M4M5	    3	         4	           49.7617	       0.000328491	           2.80577
	 956	   M3	    4	         1 ---> 	 M4M4	    1	         1	            50.464	       2.47107e-05	           2.80577
	 957	   M3	    4	         1 ---> 	 M4M5	    3	         3	           50.4951	        0.00128002	           2.80577
	 958	   M3	    4	         1 ---> 	 M4M5	    5	         4	           50.5053	        0.00346374	           2.80577
	 959	   M3	    4	         1 ---> 	 M5M5	    3	         2	           50.7761	         0.0126963	           2.80577
	 960	   M3	    4	         1 ---> 	 M5M5	    5	         3	           50.8435	        0.00710912	           2.80577
	 961	   M3	    4	         1 ---> 	 M4M5	    5	         2	           52.3637	         0.0058605	           2.80577
	 962	   M3	    4	         1 ---> 	 M5M5	    7	         2	           52.6016	        0.00922899	           2.80577
	 963	   M3	    4	         1 ---> 	 M4M4	    3	         1	           53.0965	        0.00933228	           2.80577
	 964	   M3	    4	         1 ---> 	 M4M5	    5	         1	           53.1866	         0.0175519	           2.80577
	 965	   M3	    4	         1 ---> 	 M4M5	    7	         1	           53.3157	         0.0309466	           2.80577
	 966	   M3	    4	         1 ---> 	 M5M5	    9	         1	           53.4709	         0.0467161	           2.80577
	 967	   M3	    4	         1 ---> 	 M4N1	    3	         1	           58.9899	        0.00373621	           2.80577
	 968	   M3	    4	         1 ---> 	 M5N1	    5	         1	           59.2392	         0.0262549	           2.80577
