#	Atomic	number	Z=	34	Date:31-10-2019											
																
#	Number	Shelli	2Ji	Eigi	--->	Shellf	2Jf	Eigf	Energy(eV)	BranchingRatio	LevelRadYield	Intensity(eV)	Weight(%)	RadWidth(eV)	AugWidth(eV)	TotWidth(eV)
	32206	K1N2	2	2	--->	M1N2	2	1	12424.32	4.97382E-09	0.5980881	2.77197E-06	7.5	0	0	0
	32207	K1N2	2	2	--->	M1N2	2	2	12422.77	1.42242E-07	0.5980881	7.92633E-05	7.5	0	0	0
	32208	K1N2	2	2	--->	M1N2	2	3	12421.01	1.29111E-06	0.5980881	0.00071936	7.5	0	0	0
	32209	K1N2	2	2	--->	M1N2	2	4	12420.38	5.73183E-09	0.5980881	3.19341E-06	7.5	0	0	0
	32210	K1N2	2	2	--->	M1N2	4	1	12425.51	2.14378E-09	0.5980881	1.19487E-06	7.5	0	0	0
	32211	K1N2	2	2	--->	M1N2	4	2	12422.75	1.63896E-07	0.5980881	9.13298E-05	7.5	0	0	0
	32212	K1N2	2	2	--->	M1N2	4	3	12422.15	2.5706E-07	0.5980881	0.000143238	7.5	0	0	0
	32213	K1N2	2	2	--->	M1N2	4	4	12420.9	3.59191E-07	0.5980881	0.000200127	7.5	0	0	0
	32214	K1N2	2	2	--->	M2N2	0	4	12482.66	2.70329E-05	0.5980881	0.01513655	7.5	0	0	5.410530975
	32215	K1N2	2	2	--->	M2N2	2	6	12488.79	0.001980218	0.5980881	1.109328	7.5	0	0	5.410530975
	32216	K1N2	2	2	--->	M2N2	2	8	12484.88	0.00018496	0.5980881	0.1035828	7.5	0	0	5.410530975
	32217	K1N2	2	2	--->	M2N2	2	9	12484.51	0.000314026	0.5980881	0.1758586	7.5	0	0	5.410530975
	32218	K1N2	2	2	--->	M2N2	4	6	12488.2	0.000610373	0.5980881	0.3419174	7.5	0	0	5.410530975
	32219	K1N2	2	2	--->	M2N2	4	8	12484.69	0.006528378	0.5980881	3.656026	7.5	0	0	5.410530975
	32220	K1N2	2	2	--->	M2N2	4	9	12484.4	0.000324209	0.5980881	0.1815595	7.5	0	0	5.410530975
	32221	K1N2	2	2	--->	M3N2	0	1	12494.25	0.00371552	0.5980881	2.082361	7.5	0	0	4.92450947
	32222	K1N2	2	2	--->	M3N2	0	3	12488.38	1.94945E-05	0.5980881	0.01092056	7.5	0	0	4.92450947
	32223	K1N2	2	2	--->	M3N2	2	2	12493.04	0.01309017	0.5980881	7.335673	7.5	0	0	4.92450947
	32224	K1N2	2	2	--->	M3N2	2	3	12491.38	0.02577554	0.5980881	14.44257	7.5	0	0	4.92450947
	32225	K1N2	2	2	--->	M3N2	2	4	12490.72	0.001124911	0.5980881	0.6302778	7.5	0	0	4.92450947
	32226	K1N2	2	2	--->	M3N2	2	5	12490.46	0.000273277	0.5980881	0.1531115	7.5	0	0	4.92450947
	32227	K1N2	2	2	--->	M3N2	4	1	12494.77	0.000160889	0.5980881	0.09017374	7.5	0	0	4.92450947
	32228	K1N2	2	2	--->	M3N2	4	2	12492.38	0.04036078	0.5980881	22.61679	7.5	0	0	4.92450947
	32229	K1N2	2	2	--->	M3N2	4	3	12491.04	0.008843285	0.5980881	4.954941	7.5	0	0	4.92450947
	32230	K1N2	2	2	--->	M3N2	4	4	12490.52	0.001088161	0.5980881	0.6096774	7.5	0	0	4.92450947
	32231	K1N2	2	2	--->	M3N2	4	5	12489.65	0.001663157	0.5980881	0.9317731	7.5	0	0	4.92450947
	32232	K1N2	2	2	--->	M4N2	0	1	12604.58	2.25926E-14	0.5980881	1.27738E-11	7.5	0	0	0
	32233	K1N2	2	2	--->	M4N2	0	4	12599.52	9.37332E-12	0.5980881	5.29754E-09	7.5	0	0	0
	32234	K1N2	2	2	--->	M4N2	2	2	12604.28	1.73255E-06	0.5980881	0.000979559	7.5	0	0	0
	32235	K1N2	2	2	--->	M4N2	2	6	12601.55	5.89798E-07	0.5980881	0.000333391	7.5	0	0	0
	32236	K1N2	2	2	--->	M4N2	2	8	12599.66	2.93793E-07	0.5980881	0.000166045	7.5	0	0	0
	32237	K1N2	2	2	--->	M4N2	2	9	12599.13	8.6138E-07	0.5980881	0.000486813	7.5	0	0	0
	32238	K1N2	2	2	--->	M4N2	4	2	12604.14	3.3683E-06	0.5980881	0.001904364	7.5	0	0	0
	32239	K1N2	2	2	--->	M4N2	4	5	12602.16	8.81417E-06	0.5980881	0.004982564	7.5	0	0	0
	32240	K1N2	2	2	--->	M4N2	4	6	12601.7	1.34782E-05	0.5980881	0.007618804	7.5	0	0	0
	32241	K1N2	2	2	--->	M4N2	4	9	12600.06	5.31712E-06	0.5980881	0.003005216	7.5	0	0	0
	32242	K1N2	2	2	--->	M4N2	4	10	12599.81	1.22486E-07	0.5980881	6.92274E-05	7.5	0	0	0
	32243	K1N2	2	2	--->	M5N2	0	2	12602.8	1.26934E-13	0.5980881	7.17584E-11	7.5	0	0	0
	32244	K1N2	2	2	--->	M5N2	2	1	12604.85	2.78407E-07	0.5980881	0.000157414	7.5	0	0	0
	32245	K1N2	2	2	--->	M5N2	2	4	12602.5	1.97474E-05	0.5980881	0.01116332	7.5	0	0	0
	32246	K1N2	2	2	--->	M5N2	2	7	12600.09	3.48425E-06	0.5980881	0.001969289	7.5	0	0	0
	32247	K1N2	2	2	--->	M5N2	4	1	12605.06	4.8312E-07	0.5980881	0.000273166	7.5	0	0	0
	32248	K1N2	2	2	--->	M5N2	4	3	12602.75	8.58386E-05	0.5980881	0.04852596	7.5	0	0	0
	32249	K1N2	2	2	--->	M5N2	4	4	12602.63	1.01923E-05	0.5980881	0.005761834	7.5	0	0	0
	32250	K1N2	2	2	--->	M5N2	4	7	12600.68	3.47254E-06	0.5980881	0.001962762	7.5	0	0	0
	32251	K1N2	2	2	--->	M5N2	4	8	12600.35	6.52868E-06	0.5980881	0.003690066	7.5	0	0	0
	32252	K1N2	2	2	--->	N1N2	0	1	12644.32	2.9499E-12	0.5980881	1.67313E-09	7.5	0	0	0
	32253	K1N2	2	2	--->	N1N2	2	1	12645.92	1.21032E-08	0.5980881	6.86558E-06	7.5	0	0	0
	32254	K1N2	2	2	--->	N1N2	2	2	12644.27	8.24911E-08	0.5980881	4.67872E-05	7.5	0	0	0
	32255	K1N2	2	2	--->	N1N2	2	3	12639.47	1.69956E-10	0.5980881	9.6359E-08	7.5	0	0	0
	32256	K1N2	2	2	--->	N1N2	2	4	12638.38	1.55611E-10	0.5980881	8.82182E-08	7.5	0	0	0
	32257	K1N2	2	2	--->	N1N2	4	1	12651.23	4.55758E-11	0.5980881	2.58638E-08	7.5	0	0	0
	32258	K1N2	2	2	--->	N1N2	4	2	12645.89	2.03123E-08	0.5980881	1.15222E-05	7.5	0	0	0
	32259	K1N2	2	2	--->	N1N2	4	3	12644.21	3.1171E-08	0.5980881	1.76795E-05	7.5	0	0	0
	32260	K1N2	2	2	--->	N1N2	4	4	12639.97	1.59706E-08	0.5980881	9.05513E-06	7.5	0	0	0
	32261	K1N2	2	2	--->	N2N2	0	2	12653.55	6.03594E-05	0.5980881	0.03425971	7.5	0	0	0
	32262	K1N2	2	2	--->	N2N2	4	1	12657.34	1.21978E-05	0.5980881	0.006925504	7.5	0	0	0
	32263	K1N2	2	2	--->	N2N3	2	1	12657.63	0.001836324	0.5980881	1.042625	7.5	0	0	0
	32264	K1N2	2	2	--->	N2N3	4	2	12655.87	0.000270932	0.5980881	0.1538079	7.5	0	0	0
	32265	K1N2	2	3	--->	K1N2	4	1	4.38913	3.57702E-15	0.5980881	7.04248E-16	7.5	2.475836	1.663748	4.139584
	32266	K1N2	2	3	--->	K1N2	4	2	1.75795	3.75301E-16	0.5980881	2.95946E-17	7.5	2.470192	1.659955	4.130147
	32267	K1N2	2	3	--->	K1N2	4	3	1.45799	3.71126E-16	0.5980881	2.42718E-17	7.5	2.646477	1.778418	4.424895
	32268	K1N2	2	3	--->	L1N2	0	1	10996.9	2.2734E-07	0.5980881	0.000112143	7.5	0	0	0
	32269	K1N2	2	3	--->	L1N2	2	1	11000.8	1.49089E-08	0.5980881	7.35694E-06	7.5	0	0	0
	32270	K1N2	2	3	--->	L1N2	2	2	10998.64	2.80393E-05	0.5980881	0.0138335	7.5	0	0	0
	32271	K1N2	2	3	--->	L1N2	2	3	10996.87	1.10351E-06	0.5980881	0.000544341	7.5	0	0	0
	32272	K1N2	2	3	--->	L1N2	2	4	10996.6	1.64651E-06	0.5980881	0.000812174	7.5	0	0	0
	32273	K1N2	2	3	--->	L1N2	4	1	11001.19	2.45774E-08	0.5980881	1.21283E-05	7.5	0	0	0
	32274	K1N2	2	3	--->	L1N2	4	2	10998.61	8.17545E-06	0.5980881	0.004033444	7.5	0	0	0
	32275	K1N2	2	3	--->	L1N2	4	3	10998.39	2.76696E-06	0.5980881	0.001365078	7.5	0	0	0
	32276	K1N2	2	3	--->	L1N2	4	4	10996.76	4.19634E-07	0.5980881	0.000206996	7.5	0	0	0
	32277	K1N2	2	3	--->	L2N2	0	4	11179.73	0.08593207	0.5980881	43.09363	7.5	0	0	3.29460662
	32278	K1N2	2	3	--->	L2N2	2	6	11184.69	2.89552E-06	0.5980881	0.001452705	7.5	0	0	3.29460662
	32279	K1N2	2	3	--->	L2N2	2	8	11180.56	0.1743905	0.5980881	87.46068	7.5	0	0	3.29460662
	32280	K1N2	2	3	--->	L2N2	2	9	11180.32	0.005775871	0.5980881	2.896664	7.5	0	0	3.29460662
	32281	K1N2	2	3	--->	L2N2	4	7	11182.16	0.000173244	0.5980881	0.08689799	7.5	0	0	3.29460662
	32282	K1N2	2	3	--->	L2N2	4	8	11181.54	1.93448E-05	0.5980881	0.009702717	7.5	0	0	3.29460662
	32283	K1N2	2	3	--->	L2N2	4	9	11180.26	0.02725538	0.5980881	13.6688	7.5	0	0	3.29460662
	32284	K1N2	2	3	--->	L3N2	0	1	11225.25	2.32277E-05	0.5980881	0.01169576	7.5	0	0	3.31909545
	32285	K1N2	2	3	--->	L3N2	0	3	11220.31	0.01187712	0.5980881	5.977812	7.5	0	0	3.31909545
	32286	K1N2	2	3	--->	L3N2	2	1	11225.38	0.000461701	0.5980881	0.2324814	7.5	0	0	3.31909545
	32287	K1N2	2	3	--->	L3N2	2	2	11223.38	1.25262E-05	0.5980881	0.006306225	7.5	0	0	3.31909545
	32288	K1N2	2	3	--->	L3N2	2	3	11222.71	9.04986E-05	0.5980881	0.04555815	7.5	0	0	3.31909545
	32289	K1N2	2	3	--->	L3N2	2	4	11221.48	0.1091784	0.5980881	54.95576	7.5	0	0	3.31909545
	32290	K1N2	2	3	--->	L3N2	2	5	11221.35	0.003783325	0.5980881	1.904343	7.5	0	0	3.31909545
	32291	K1N2	2	3	--->	L3N2	4	1	11225.58	0.000333155	0.5980881	0.1677572	7.5	0	0	3.31909545
	32292	K1N2	2	3	--->	L3N2	4	2	11223.19	0.00037216	0.5980881	0.187358	7.5	0	0	3.31909545
	32293	K1N2	2	3	--->	L3N2	4	3	11222.37	0.00716676	0.5980881	3.60773	7.5	0	0	3.31909545
	32294	K1N2	2	3	--->	L3N2	4	4	11221.37	0.4384339	0.5980881	220.687	7.5	0	0	3.31909545
	32295	K1N2	2	3	--->	L3N2	4	5	11220.97	0.005787953	0.5980881	2.913278	7.5	0	0	3.31909545
	32296	K1N2	2	3	--->	M1N2	0	1	12422.83	6.80445E-08	0.5980881	3.79176E-05	7.5	0	0	0
	32297	K1N2	2	3	--->	M1N2	2	1	12426.09	1.47902E-09	0.5980881	8.24396E-07	7.5	0	0	0
	32298	K1N2	2	3	--->	M1N2	2	2	12424.54	1.00956E-06	0.5980881	0.000562653	7.5	0	0	0
	32299	K1N2	2	3	--->	M1N2	2	3	12422.79	1.22438E-07	0.5980881	6.82276E-05	7.5	0	0	0
	32300	K1N2	2	3	--->	M1N2	2	4	12422.16	8.45142E-08	0.5980881	4.70926E-05	7.5	0	0	0
	32301	K1N2	2	3	--->	M1N2	4	1	12427.28	1.45842E-09	0.5980881	8.1299E-07	7.5	0	0	0
	32302	K1N2	2	3	--->	M1N2	4	2	12424.53	2.47889E-07	0.5980881	0.000138154	7.5	0	0	0
	32303	K1N2	2	3	--->	M1N2	4	3	12423.93	1.34406E-07	0.5980881	7.49038E-05	7.5	0	0	0
	32304	K1N2	2	3	--->	M1N2	4	4	12422.68	4.039E-08	0.5980881	2.25069E-05	7.5	0	0	0
	32305	K1N2	2	3	--->	M2N2	0	4	12484.44	0.008965584	0.5980881	5.020812	7.5	0	0	5.410530975
	32306	K1N2	2	3	--->	M2N2	2	6	12490.56	0.000175151	0.5980881	0.09813425	7.5	0	0	5.410530975
	32307	K1N2	2	3	--->	M2N2	2	8	12486.66	0.02520396	0.5980881	14.11697	7.5	0	0	5.410530975
	32308	K1N2	2	3	--->	M2N2	2	9	12486.29	0.000714324	0.5980881	0.4000872	7.5	0	0	5.410530975
	32309	K1N2	2	3	--->	M2N2	4	6	12489.97	0.003636147	0.5980881	2.03718	7.5	0	0	5.410530975
	32310	K1N2	2	3	--->	M2N2	4	8	12486.46	3.45728E-05	0.5980881	0.01936422	7.5	0	0	5.410530975
	32311	K1N2	2	3	--->	M2N2	4	9	12486.17	0.002146826	0.5980881	1.20241	7.5	0	0	5.410530975
	32312	K1N2	2	3	--->	M3N2	0	1	12496.02	0.000115638	0.5980881	0.06481833	7.5	0	0	4.92450947
	32313	K1N2	2	3	--->	M3N2	0	3	12490.15	0.004315537	0.5980881	2.417847	7.5	0	0	4.92450947
	32314	K1N2	2	3	--->	M3N2	2	2	12494.82	1.9551E-05	0.5980881	0.01095783	7.5	0	0	4.92450947
	32315	K1N2	2	3	--->	M3N2	2	3	12493.15	0.000421723	0.5980881	0.2363339	7.5	0	0	4.92450947
	32316	K1N2	2	3	--->	M3N2	2	4	12492.49	0.01553007	0.5980881	8.702595	7.5	0	0	4.92450947
	32317	K1N2	2	3	--->	M3N2	2	5	12492.24	2.96877E-05	0.5980881	0.01663579	7.5	0	0	4.92450947
	32318	K1N2	2	3	--->	M3N2	4	1	12496.55	0.000216653	0.5980881	0.1214454	7.5	0	0	4.92450947
	32319	K1N2	2	3	--->	M3N2	4	2	12494.15	0.0008707	0.5980881	0.4879798	7.5	0	0	4.92450947
	32320	K1N2	2	3	--->	M3N2	4	3	12492.81	4.89725E-07	0.5980881	0.000274435	7.5	0	0	4.92450947
	32321	K1N2	2	3	--->	M3N2	4	4	12492.3	0.06209296	0.5980881	34.79455	7.5	0	0	4.92450947
	32322	K1N2	2	3	--->	M3N2	4	5	12491.43	0.000142594	0.5980881	0.07989848	7.5	0	0	4.92450947
	32323	K1N2	2	3	--->	M4N2	0	1	12606.36	5.18455E-15	0.5980881	2.93175E-12	7.5	0	0	0
	32324	K1N2	2	3	--->	M4N2	0	4	12601.3	1.31859E-11	0.5980881	7.45334E-09	7.5	0	0	0
	32325	K1N2	2	3	--->	M4N2	2	2	12606.05	2.24135E-07	0.5980881	0.00012674	7.5	0	0	0
	32326	K1N2	2	3	--->	M4N2	2	6	12603.32	1.77372E-06	0.5980881	0.00100276	7.5	0	0	0
	32327	K1N2	2	3	--->	M4N2	2	8	12601.44	4.87509E-06	0.5980881	0.002755685	7.5	0	0	0
	32328	K1N2	2	3	--->	M4N2	2	9	12600.9	1.85767E-05	0.5980881	0.01050016	7.5	0	0	0
	32329	K1N2	2	3	--->	M4N2	4	2	12605.92	2.75365E-07	0.5980881	0.000155707	7.5	0	0	0
	32330	K1N2	2	3	--->	M4N2	4	5	12603.93	4.95843E-06	0.5980881	0.002803345	7.5	0	0	0
	32331	K1N2	2	3	--->	M4N2	4	6	12603.47	3.57182E-06	0.5980881	0.002019327	7.5	0	0	0
	32332	K1N2	2	3	--->	M4N2	4	9	12601.84	3.61232E-05	0.5980881	0.02041958	7.5	0	0	0
	32333	K1N2	2	3	--->	M4N2	4	10	12601.58	1.25837E-05	0.5980881	0.007113095	7.5	0	0	0
	32334	K1N2	2	3	--->	M5N2	0	2	12604.57	5.33817E-13	0.5980881	3.01819E-10	7.5	0	0	0
	32335	K1N2	2	3	--->	M5N2	2	1	12606.62	6.34431E-08	0.5980881	3.58765E-05	7.5	0	0	0
	32336	K1N2	2	3	--->	M5N2	2	4	12604.27	9.6323E-07	0.5980881	0.000544596	7.5	0	0	0
	32337	K1N2	2	3	--->	M5N2	2	7	12601.86	4.10888E-05	0.5980881	0.02322656	7.5	0	0	0
	32338	K1N2	2	3	--->	M5N2	4	1	12606.84	3.78816E-08	0.5980881	2.14221E-05	7.5	0	0	0
	32339	K1N2	2	3	--->	M5N2	4	3	12604.53	5.57338E-06	0.5980881	0.003151167	7.5	0	0	0
	32340	K1N2	2	3	--->	M5N2	4	4	12604.4	7.13012E-06	0.5980881	0.004031305	7.5	0	0	0
	32341	K1N2	2	3	--->	M5N2	4	7	12602.46	3.7801E-05	0.5980881	0.02136905	7.5	0	0	0
	32342	K1N2	2	3	--->	M5N2	4	8	12602.12	6.18774E-06	0.5980881	0.003497855	7.5	0	0	0
	32343	K1N2	2	3	--->	N1N2	0	1	12646.1	9.76323E-09	0.5980881	5.5383E-06	7.5	0	0	0
	32344	K1N2	2	3	--->	N1N2	2	1	12647.69	6.59248E-08	0.5980881	3.74013E-05	7.5	0	0	0
	32345	K1N2	2	3	--->	N1N2	2	2	12646.04	1.21843E-08	0.5980881	6.91163E-06	7.5	0	0	0
	32346	K1N2	2	3	--->	N1N2	2	3	12641.24	6.50344E-10	0.5980881	3.68773E-07	7.5	0	0	0
	32347	K1N2	2	3	--->	N1N2	2	4	12640.16	8.97133E-09	0.5980881	5.0867E-06	7.5	0	0	0
	32348	K1N2	2	3	--->	N1N2	4	1	12653	9.47381E-11	0.5980881	5.37706E-08	7.5	0	0	0
	32349	K1N2	2	3	--->	N1N2	4	2	12647.67	1.41011E-08	0.5980881	7.99998E-06	7.5	0	0	0
	32350	K1N2	2	3	--->	N1N2	4	3	12645.99	3.0428E-09	0.5980881	1.72605E-06	7.5	0	0	0
	32351	K1N2	2	3	--->	N1N2	4	4	12641.75	1.08015E-08	0.5980881	6.12516E-06	7.5	0	0	0
	32352	K1N2	2	3	--->	N2N2	0	2	12655.32	0.00060402	0.5980881	0.342887	7.5	0	0	0
	32353	K1N2	2	3	--->	N2N2	4	1	12659.12	0.002192683	0.5980881	1.245104	7.5	0	0	0
	32354	K1N2	2	3	--->	N2N3	2	1	12659.4	0.001025515	0.5980881	0.5823468	7.5	0	0	0
	32355	K1N2	2	3	--->	N2N3	4	2	12657.64	0.000249485	0.5980881	0.1416525	7.5	0	0	0
	32356	K1N2	2	4	--->	K1N2	4	1	4.73581	1.78413E-16	0.5980881	3.79008E-17	7.5	2.48532	1.670122	4.155442
	32357	K1N2	2	4	--->	K1N2	4	2	2.10464	2.19636E-15	0.5980881	2.07352E-16	7.5	2.479676	1.666329	4.146005
	32358	K1N2	2	4	--->	K1N2	4	3	1.80467	9.09916E-16	0.5980881	7.3659E-17	7.5	2.655962	1.784792	4.440754
	32359	K1N2	2	4	--->	K1N2	4	4	0.22386	3.52871E-18	0.5980881	3.54339E-20	7.5	2.684893	1.804233	4.489126
	32360	K1N2	2	4	--->	L1N2	0	1	10997.25	2.95737E-08	0.5980881	1.45887E-05	7.5	0	0	0
	32361	K1N2	2	4	--->	L1N2	2	1	11001.15	8.28069E-09	0.5980881	4.08631E-06	7.5	0	0	0
	32362	K1N2	2	4	--->	L1N2	2	2	10998.98	1.24792E-06	0.5980881	0.000615695	7.5	0	0	0
	32363	K1N2	2	4	--->	L1N2	2	3	10997.22	1.48128E-06	0.5980881	0.000730714	7.5	0	0	0
	32364	K1N2	2	4	--->	L1N2	2	4	10996.95	2.87642E-07	0.5980881	0.00014189	7.5	0	0	0
	32365	K1N2	2	4	--->	L1N2	4	1	11001.53	2.21551E-10	0.5980881	1.09333E-07	7.5	0	0	0
	32366	K1N2	2	4	--->	L1N2	4	2	10998.96	1.14918E-06	0.5980881	0.000566977	7.5	0	0	0
	32367	K1N2	2	4	--->	L1N2	4	3	10998.73	6.22823E-05	0.5980881	0.03072796	7.5	0	0	0
	32368	K1N2	2	4	--->	L1N2	4	4	10997.1	3.72224E-06	0.5980881	0.001836154	7.5	0	0	0
	32369	K1N2	2	4	--->	L2N2	0	4	11180.08	0.01377608	0.5980881	6.908709	7.5	0	0	3.29460662
	32370	K1N2	2	4	--->	L2N2	2	6	11185.04	3.37816E-05	0.5980881	0.016949	7.5	0	0	3.29460662
	32371	K1N2	2	4	--->	L2N2	2	8	11180.91	0.02602181	0.5980881	13.05092	7.5	0	0	3.29460662
	32372	K1N2	2	4	--->	L2N2	2	9	11180.66	0.04207556	0.5980881	21.10202	7.5	0	0	3.29460662
	32373	K1N2	2	4	--->	L2N2	4	7	11182.51	0.000344297	0.5980881	0.1727028	7.5	0	0	3.29460662
	32374	K1N2	2	4	--->	L2N2	4	8	11181.89	5.37001E-05	0.5980881	0.02693497	7.5	0	0	3.29460662
	32375	K1N2	2	4	--->	L2N2	4	9	11180.61	0.2136489	0.5980881	107.1501	7.5	0	0	3.29460662
	32376	K1N2	2	4	--->	L3N2	0	1	11225.59	5.99878E-05	0.5980881	0.03020636	7.5	0	0	3.31909545
	32377	K1N2	2	4	--->	L3N2	0	3	11220.65	0.08083322	0.5980881	40.68502	7.5	0	0	3.31909545
	32378	K1N2	2	4	--->	L3N2	2	1	11225.73	1.35049E-05	0.5980881	0.006800356	7.5	0	0	3.31909545
	32379	K1N2	2	4	--->	L3N2	2	2	11223.73	0.002737469	0.5980881	1.378202	7.5	0	0	3.31909545
	32380	K1N2	2	4	--->	L3N2	2	3	11223.06	0.00072291	0.5980881	0.3639333	7.5	0	0	3.31909545
	32381	K1N2	2	4	--->	L3N2	2	4	11221.83	0.03741596	0.5980881	18.83419	7.5	0	0	3.31909545
	32382	K1N2	2	4	--->	L3N2	2	5	11221.7	0.1724949	0.5980881	86.82829	7.5	0	0	3.31909545
	32383	K1N2	2	4	--->	L3N2	4	1	11225.93	0.000129036	0.5980881	0.06497705	7.5	0	0	3.31909545
	32384	K1N2	2	4	--->	L3N2	4	2	11223.53	3.40483E-05	0.5980881	0.01714161	7.5	0	0	3.31909545
	32385	K1N2	2	4	--->	L3N2	4	3	11222.72	0.009171389	0.5980881	4.616998	7.5	0	0	3.31909545
	32386	K1N2	2	4	--->	L3N2	4	4	11221.72	0.03364793	0.5980881	16.9373	7.5	0	0	3.31909545
	32387	K1N2	2	4	--->	L3N2	4	5	11221.32	0.2273742	0.5980881	114.4489	7.5	0	0	3.31909545
	32388	K1N2	2	4	--->	M1N2	0	1	12423.18	9.58909E-09	0.5980881	5.34363E-06	7.5	0	0	0
	32389	K1N2	2	4	--->	M1N2	2	1	12426.44	6.90265E-10	0.5980881	3.84759E-07	7.5	0	0	0
	32390	K1N2	2	4	--->	M1N2	2	2	12424.89	4.43169E-08	0.5980881	2.46995E-05	7.5	0	0	0
	32391	K1N2	2	4	--->	M1N2	2	3	12423.13	9.66083E-08	0.5980881	5.38359E-05	7.5	0	0	0
	32392	K1N2	2	4	--->	M1N2	2	4	12422.5	1.05694E-08	0.5980881	5.88959E-06	7.5	0	0	0
	32393	K1N2	2	4	--->	M1N2	4	1	12427.63	6.16439E-11	0.5980881	3.43641E-08	7.5	0	0	0
	32394	K1N2	2	4	--->	M1N2	4	2	12424.87	1.21293E-10	0.5980881	6.76013E-08	7.5	0	0	0
	32395	K1N2	2	4	--->	M1N2	4	3	12424.27	2.17881E-06	0.5980881	0.001214274	7.5	0	0	0
	32396	K1N2	2	4	--->	M1N2	4	4	12423.02	3.27342E-07	0.5980881	0.000182413	7.5	0	0	0
	32397	K1N2	2	4	--->	M2N2	0	4	12484.78	0.003803292	0.5980881	2.129939	7.5	0	0	5.410530975
	32398	K1N2	2	4	--->	M2N2	2	6	12490.91	0.000536128	0.5980881	0.3003924	7.5	0	0	5.410530975
	32399	K1N2	2	4	--->	M2N2	2	8	12487.01	0.004207502	0.5980881	2.356726	7.5	0	0	5.410530975
	32400	K1N2	2	4	--->	M2N2	2	9	12486.63	0.005740256	0.5980881	3.215164	7.5	0	0	5.410530975
	32401	K1N2	2	4	--->	M2N2	4	6	12490.32	0.001576284	0.5980881	0.8831502	7.5	0	0	5.410530975
	32402	K1N2	2	4	--->	M2N2	4	8	12486.81	0.002116665	0.5980881	1.185577	7.5	0	0	5.410530975
	32403	K1N2	2	4	--->	M2N2	4	9	12486.52	0.03463749	0.5980881	19.40056	7.5	0	0	5.410530975
	32404	K1N2	2	4	--->	M3N2	0	1	12496.37	1.7117E-05	0.5980881	0.009594838	7.5	0	0	4.92450947
	32405	K1N2	2	4	--->	M3N2	0	3	12490.5	0.008589097	0.5980881	4.81231	7.5	0	0	4.92450947
	32406	K1N2	2	4	--->	M3N2	2	2	12495.16	0.003350153	0.5980881	1.87773	7.5	0	0	4.92450947
	32407	K1N2	2	4	--->	M3N2	2	3	12493.5	0.00408485	0.5980881	2.289216	7.5	0	0	4.92450947
	32408	K1N2	2	4	--->	M3N2	2	4	12492.84	0.002103317	0.5980881	1.17867	7.5	0	0	4.92450947
	32409	K1N2	2	4	--->	M3N2	2	5	12492.58	0.02229866	0.5980881	12.49561	7.5	0	0	4.92450947
	32410	K1N2	2	4	--->	M3N2	4	1	12496.89	6.15298E-05	0.5980881	0.03449166	7.5	0	0	4.92450947
	32411	K1N2	2	4	--->	M3N2	4	2	12494.5	0.000275611	0.5980881	0.1544693	7.5	0	0	4.92450947
	32412	K1N2	2	4	--->	M3N2	4	3	12493.16	0.005174838	0.5980881	2.899983	7.5	0	0	4.92450947
	32413	K1N2	2	4	--->	M3N2	4	4	12492.65	0.00436416	0.5980881	2.445578	7.5	0	0	4.92450947
	32414	K1N2	2	4	--->	M3N2	4	5	12491.77	0.02468118	0.5980881	13.82982	7.5	0	0	4.92450947
	32415	K1N2	2	4	--->	M4N2	0	1	12606.71	6.15269E-15	0.5980881	3.47931E-12	7.5	0	0	0
	32416	K1N2	2	4	--->	M4N2	0	4	12601.64	9.66063E-11	0.5980881	5.46084E-08	7.5	0	0	0
	32417	K1N2	2	4	--->	M4N2	2	2	12606.4	1.75888E-08	0.5980881	9.94611E-06	7.5	0	0	0
	32418	K1N2	2	4	--->	M4N2	2	6	12603.67	3.67072E-07	0.5980881	0.000207527	7.5	0	0	0
	32419	K1N2	2	4	--->	M4N2	2	8	12601.78	2.27496E-06	0.5980881	0.001285972	7.5	0	0	0
	32420	K1N2	2	4	--->	M4N2	2	9	12601.25	4.28056E-05	0.5980881	0.02419585	7.5	0	0	0
	32421	K1N2	2	4	--->	M4N2	4	2	12606.26	3.43824E-09	0.5980881	1.94424E-06	7.5	0	0	0
	32422	K1N2	2	4	--->	M4N2	4	5	12604.28	7.34536E-06	0.5980881	0.004152959	7.5	0	0	0
	32423	K1N2	2	4	--->	M4N2	4	6	12603.82	2.01803E-05	0.5980881	0.01140921	7.5	0	0	0
	32424	K1N2	2	4	--->	M4N2	4	9	12602.19	3.041E-06	0.5980881	0.001719049	7.5	0	0	0
	32425	K1N2	2	4	--->	M4N2	4	10	12601.93	3.82766E-05	0.5980881	0.021637	7.5	0	0	0
	32426	K1N2	2	4	--->	M5N2	0	2	12604.92	3.93807E-12	0.5980881	2.22664E-09	7.5	0	0	0
	32427	K1N2	2	4	--->	M5N2	2	1	12606.97	3.51507E-09	0.5980881	1.98779E-06	7.5	0	0	0
	32428	K1N2	2	4	--->	M5N2	2	4	12604.62	2.24532E-06	0.5980881	0.001269505	7.5	0	0	0
	32429	K1N2	2	4	--->	M5N2	2	7	12602.21	1.48324E-05	0.5980881	0.008384641	7.5	0	0	0
	32430	K1N2	2	4	--->	M5N2	4	1	12607.18	2.29831E-11	0.5980881	1.29973E-08	7.5	0	0	0
