+0					+1					+2					+3					+4					+5					+6					+7					+8					+9					+10					+11					+12					+13					+14					+15					+16					+17					+18					+19					+20					+21					+22					+23					+24					+25					+26
8.700	0.000E+000	8.700	0.000E+000	8.700	0.000E+000	8.700	0.000E+000	8.700	0.000E+000	8.700	0.000E+000	8.700	0.000E+000	8.700	0.000E+000	8.700	0.000E+000	8.700	0.000E+000	8.700	0.000E+000	8.700	0.000E+000	8.700	0.000E+000	8.700	0.000E+000	8.700	0.000E+000	8.700	0.000E+000	8.700	0.000E+000	8.700	0.000E+000	8.700	0.000E+000	8.700	1.529E-015	8.700	9.011E-013	8.700	4.008E-010	8.700	1.488E-007	8.700	3.303E-005	8.700	4.448E-003	8.700	1.049E-001	8.700	8.906E-001
8.690	0.000E+000	8.690	0.000E+000	8.690	0.000E+000	8.690	0.000E+000	8.690	0.000E+000	8.690	0.000E+000	8.690	0.000E+000	8.690	0.000E+000	8.690	0.000E+000	8.690	0.000E+000	8.690	0.000E+000	8.690	0.000E+000	8.690	0.000E+000	8.690	0.000E+000	8.690	0.000E+000	8.690	0.000E+000	8.690	0.000E+000	8.690	0.000E+000	8.690	0.000E+000	8.690	1.849E-015	8.690	1.064E-012	8.690	4.600E-010	8.690	1.661E-007	8.690	3.589E-005	8.690	4.708E-003	8.690	1.077E-001	8.690	8.876E-001
8.680	0.000E+000	8.680	0.000E+000	8.680	0.000E+000	8.680	0.000E+000	8.680	0.000E+000	8.680	0.000E+000	8.680	0.000E+000	8.680	0.000E+000	8.680	0.000E+000	8.680	0.000E+000	8.680	0.000E+000	8.680	0.000E+000	8.680	0.000E+000	8.680	0.000E+000	8.680	0.000E+000	8.680	0.000E+000	8.680	0.000E+000	8.680	0.000E+000	8.680	0.000E+000	8.680	2.247E-015	8.680	1.256E-012	8.680	5.282E-010	8.680	1.856E-007	8.680	3.901E-005	8.680	4.984E-003	8.680	1.105E-001	8.680	8.845E-001
8.670	0.000E+000	8.670	0.000E+000	8.670	0.000E+000	8.670	0.000E+000	8.670	0.000E+000	8.670	0.000E+000	8.670	0.000E+000	8.670	0.000E+000	8.670	0.000E+000	8.670	0.000E+000	8.670	0.000E+000	8.670	0.000E+000	8.670	0.000E+000	8.670	0.000E+000	8.670	0.000E+000	8.670	0.000E+000	8.670	0.000E+000	8.670	0.000E+000	8.670	0.000E+000	8.670	2.722E-015	8.670	1.483E-012	8.670	6.067E-010	8.670	2.073E-007	8.670	4.242E-005	8.670	5.278E-003	8.670	1.134E-001	8.670	8.813E-001
8.660	0.000E+000	8.660	0.000E+000	8.660	0.000E+000	8.660	0.000E+000	8.660	0.000E+000	8.660	0.000E+000	8.660	0.000E+000	8.660	0.000E+000	8.660	0.000E+000	8.660	0.000E+000	8.660	0.000E+000	8.660	0.000E+000	8.660	0.000E+000	8.660	0.000E+000	8.660	0.000E+000	8.660	0.000E+000	8.660	0.000E+000	8.660	0.000E+000	8.660	0.000E+000	8.660	3.293E-015	8.660	1.753E-012	8.660	6.970E-010	8.660	2.317E-007	8.660	4.613E-005	8.660	5.589E-003	8.660	1.164E-001	8.660	8.780E-001
8.650	0.000E+000	8.650	0.000E+000	8.650	0.000E+000	8.650	0.000E+000	8.650	0.000E+000	8.650	0.000E+000	8.650	0.000E+000	8.650	0.000E+000	8.650	0.000E+000	8.650	0.000E+000	8.650	0.000E+000	8.650	0.000E+000	8.650	0.000E+000	8.650	0.000E+000	8.650	0.000E+000	8.650	0.000E+000	8.650	0.000E+000	8.650	0.000E+000	8.650	0.000E+000	8.650	3.978E-015	8.650	2.072E-012	8.650	8.011E-010	8.650	2.591E-007	8.650	5.018E-005	8.650	5.921E-003	8.650	1.195E-001	8.650	8.745E-001
8.640	0.000E+000	8.640	0.000E+000	8.640	0.000E+000	8.640	0.000E+000	8.640	0.000E+000	8.640	0.000E+000	8.640	0.000E+000	8.640	0.000E+000	8.640	0.000E+000	8.640	0.000E+000	8.640	0.000E+000	8.640	0.000E+000	8.640	0.000E+000	8.640	0.000E+000	8.640	0.000E+000	8.640	0.000E+000	8.640	0.000E+000	8.640	0.000E+000	8.640	0.000E+000	8.640	4.875E-015	8.640	2.451E-012	8.640	9.211E-010	8.640	2.897E-007	8.640	5.459E-005	8.640	6.273E-003	8.640	1.227E-001	8.640	8.710E-001
8.630	0.000E+000	8.630	0.000E+000	8.630	0.000E+000	8.630	0.000E+000	8.630	0.000E+000	8.630	0.000E+000	8.630	0.000E+000	8.630	0.000E+000	8.630	0.000E+000	8.630	0.000E+000	8.630	0.000E+000	8.630	0.000E+000	8.630	0.000E+000	8.630	0.000E+000	8.630	0.000E+000	8.630	0.000E+000	8.630	0.000E+000	8.630	0.000E+000	8.630	0.000E+000	8.630	5.922E-015	8.630	2.899E-012	8.630	1.059E-009	8.630	3.241E-007	8.630	5.942E-005	8.630	6.648E-003	8.630	1.259E-001	8.630	8.674E-001
8.620	0.000E+000	8.620	0.000E+000	8.620	0.000E+000	8.620	0.000E+000	8.620	0.000E+000	8.620	0.000E+000	8.620	0.000E+000	8.620	0.000E+000	8.620	0.000E+000	8.620	0.000E+000	8.620	0.000E+000	8.620	0.000E+000	8.620	0.000E+000	8.620	0.000E+000	8.620	0.000E+000	8.620	0.000E+000	8.620	0.000E+000	8.620	0.000E+000	8.620	0.000E+000	8.620	7.235E-015	8.620	3.431E-012	8.620	1.219E-009	8.620	3.627E-007	8.620	6.468E-005	8.620	7.046E-003	8.620	1.293E-001	8.620	8.636E-001
8.610	0.000E+000	8.610	0.000E+000	8.610	0.000E+000	8.610	0.000E+000	8.610	0.000E+000	8.610	0.000E+000	8.610	0.000E+000	8.610	0.000E+000	8.610	0.000E+000	8.610	0.000E+000	8.610	0.000E+000	8.610	0.000E+000	8.610	0.000E+000	8.610	0.000E+000	8.610	0.000E+000	8.610	0.000E+000	8.610	0.000E+000	8.610	0.000E+000	8.610	0.000E+000	8.610	8.770E-015	8.610	4.063E-012	8.610	1.403E-009	8.610	4.060E-007	8.610	7.043E-005	8.610	7.470E-003	8.610	1.327E-001	8.610	8.598E-001
8.600	0.000E+000	8.600	0.000E+000	8.600	0.000E+000	8.600	0.000E+000	8.600	0.000E+000	8.600	0.000E+000	8.600	0.000E+000	8.600	0.000E+000	8.600	0.000E+000	8.600	0.000E+000	8.600	0.000E+000	8.600	0.000E+000	8.600	0.000E+000	8.600	0.000E+000	8.600	0.000E+000	8.600	0.000E+000	8.600	0.000E+000	8.600	0.000E+000	8.600	0.000E+000	8.600	1.072E-014	8.600	4.813E-012	8.600	1.615E-009	8.600	4.545E-007	8.600	7.671E-005	8.600	7.921E-003	8.600	1.362E-001	8.600	8.558E-001
