Transition register 	 Shell IS 	 IS Configuration 	 IS 2JJ 	 IS eigenvalue 	 IS higher configuration 	 IS percentage 	 Shell FS 	FS Configuration 	 FS 2JJ 	 FS eigenvalue 	 FS higher configuration 	 FS percentage 	 transition energy [eV] 	 intensity 	 intensity [eV] 	 width [eV] 
724 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 1 	 2p*2 2p3 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99923 	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)1  	 1 	 3 	 3d*4 3d4 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	 55.49097 	 9.0010036E+02 	 0.00157803 	 1.42039 	 0.728116
725 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 1 	 2p*2 2p3 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99923 	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)1  	 7 	 3 	 3d*3 3d5 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	 82.48576 	 9.0532541E+02 	 0.0432039 	 39.1136 	 0.728116
726 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 1 	 2p*2 2p3 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99923 	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)1  	 9 	 2 	 3d*3 3d5 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	 82.11435 	 9.0532923E+02 	 0.00565917 	 5.12341 	 0.728116
727 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 1 	 2p*2 2p3 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99923 	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)1  	 1 	 2 	 3d*3 3d5 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	 64.22227 	 9.0552042E+02 	 0.000335415 	 0.303725 	 0.728116
728 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 1 	 2p*2 2p3 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99923 	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)1  	 3 	 4 	 3d*3 3d5 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	 68.05619 	 9.0561116E+02 	 0.0010001 	 0.905702 	 0.728116
729 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 1 	 2p*2 2p3 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99923 	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)1  	 1 	 1 	 3d*2 3d6 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	 35.93091 	 9.0631349E+02 	 0.00024784 	 0.224621 	 0.728116
730 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 1 	 2p*2 2p3 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99923 	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)1  	 3 	 3 	 3d*3 3d5 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	 93.42790 	 9.0634456E+02 	 0.000106234 	 0.0962846 	 0.728116
731 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 1 	 2p*2 2p3 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99923 	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)1  	 5 	 4 	 3d*3 3d5 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	 70.35017 	 9.0635477E+02 	 0.00209169 	 1.89581 	 0.728116
732 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 1 	 2p*2 2p3 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99923 	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)1  	 3 	 2 	 3d*4 3d4 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	 64.20203 	 9.0662556E+02 	 0.00185752 	 1.68408 	 0.728116
733 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 1 	 2p*2 2p3 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99923 	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)1  	 5 	 3 	 3d*4 3d4 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	 85.65729 	 9.0669295E+02 	 0.00461447 	 4.18391 	 0.728116
734 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 1 	 2p*2 2p3 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99923 	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)1  	 5 	 2 	 3d*3 3d5 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	 54.88279 	 9.0821312E+02 	 0.00529323 	 4.80738 	 0.728116
735 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 1 	 2p*2 2p3 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99923 	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)1  	 7 	 2 	 3d*4 3d4 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	 51.20168 	 9.0845106E+02 	 0.00787395 	 7.1531 	 0.728116
736 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 1 	 2p*2 2p3 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99923 	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)1  	 3 	 1 	 3d*2 3d6 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	 61.06906 	 9.0894599E+02 	 0.00177686 	 1.61507 	 0.728116
737 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 1 	 2p*2 2p3 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99923 	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)1  	 5 	 1 	 3d*3 3d5 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	 74.19041 	 9.0903608E+02 	 0.00156797 	 1.42534 	 0.728116
738 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 1 	 2p*2 2p3 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99923 	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)1  	 7 	 1 	 3d*3 3d5 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	 69.76234 	 9.0916513E+02 	 0.00103357 	 0.939686 	 0.728116
739 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 1 	 2p*2 2p3 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99923 	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)1  	 9 	 1 	 3d*4 3d4 1s2 2s2 3s2 4s1 2p*2 3p*2 2p4 3p4  	 82.09269 	 9.0932037E+02 	 0.00234916 	 2.13614 	 0.728116
740 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 1 	 2p*2 2p3 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99923 	 3d_4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)0  	 3 	 1 	 1s2 2s2 3s2 2p*2 2p4 3p*2 3p4 3d*3 3d6  	 100 	 9.1483939E+02 	 1.14708e-05 	 0.0104939 	 0.728116
741 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 2 	 1 	 2p*2 2p3 1s2 2s2 3s2 4s1 3p*2 3p4 3d*4 3d6 	 99.99923 	 3d_4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)0  	 5 	 1 	 1s2 2s2 3s2 2p*2 2p4 3p*2 3p4 3d*4 3d5  	 100 	 9.1508866E+02 	 6.71647e-05 	 0.0614617 	 0.728116
742 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 4 	 1 	 1s2 2s2 3s2 4s1 2p*2 2p3 3p*2 3p4 3d*4 3d6 	 100 	 3s_3s 	 (1s)2 (2s)2 (2p)6 (3s)0 (3p)6 (3d)10 (4s)1  	 1 	 1 	 1s2 2s2 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d6  	 100 	 6.5382823E+02 	 0.00109194 	 0.713941 	 4.92655
743 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 4 	 1 	 1s2 2s2 3s2 4s1 2p*2 2p3 3p*2 3p4 3d*4 3d6 	 100 	 3s_3p 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)5 (3d)10 (4s)1  	 3 	 3 	 3p*2 3p3 1s2 2s2 3s1 4s1 2p*2 2p4 3d*4 3d6  	 61.36367 	 6.9458935E+02 	 0.0133515 	 9.27381 	 21.1153
744 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 4 	 1 	 1s2 2s2 3s2 4s1 2p*2 2p3 3p*2 3p4 3d*4 3d6 	 100 	 3s_3p 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)5 (3d)10 (4s)1  	 1 	 3 	 3p*2 3p3 1s2 2s2 3s1 4s1 2p*2 2p4 3d*4 3d6  	 58.37300 	 6.9474923E+02 	 6.63694e-06 	 0.00461101 	 20.4302
745 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 4 	 1 	 1s2 2s2 3s2 4s1 2p*2 2p3 3p*2 3p4 3d*4 3d6 	 100 	 3s_3p 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)5 (3d)10 (4s)1  	 1 	 2 	 3p*1 3p4 1s2 2s2 3s1 4s1 2p*2 2p4 3d*4 3d6  	 96.44276 	 7.0827760E+02 	 7.29073e-07 	 0.000516386 	 16.1403
746 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 4 	 1 	 1s2 2s2 3s2 4s1 2p*2 2p3 3p*2 3p4 3d*4 3d6 	 100 	 3s_3p 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)5 (3d)10 (4s)1  	 1 	 1 	 3p*1 3p4 1s2 2s2 3s1 4s1 2p*2 2p4 3d*4 3d6  	 62.53466 	 7.0917350E+02 	 4.76771e-06 	 0.00338113 	 13.3554
747 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 4 	 1 	 1s2 2s2 3s2 4s1 2p*2 2p3 3p*2 3p4 3d*4 3d6 	 100 	 3s_3p 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)5 (3d)10 (4s)1  	 3 	 2 	 3p*1 3p4 1s2 2s2 3s1 4s1 2p*2 2p4 3d*4 3d6  	 56.68920 	 7.0936158E+02 	 0.00424168 	 3.00888 	 14.3633
748 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 4 	 1 	 1s2 2s2 3s2 4s1 2p*2 2p3 3p*2 3p4 3d*4 3d6 	 100 	 3s_3p 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)5 (3d)10 (4s)1  	 3 	 1 	 3p*2 3p3 1s2 2s2 3s1 4s1 2p*2 2p4 3d*4 3d6  	 98.73540 	 7.1066258E+02 	 0.000206765 	 0.14694 	 15.2526
749 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 4 	 1 	 1s2 2s2 3s2 4s1 2p*2 2p3 3p*2 3p4 3d*4 3d6 	 100 	 3s_3p 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)5 (3d)10 (4s)1  	 5 	 1 	 1s2 2s2 3s1 4s1 2p*2 2p4 3p*2 3p3 3d*4 3d6  	 100 	 7.1109554E+02 	 0.0121667 	 8.65169 	 10.7368
750 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 4 	 1 	 1s2 2s2 3s2 4s1 2p*2 2p3 3p*2 3p4 3d*4 3d6 	 100 	 3p_3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)4 (3d)10 (4s)1  	 1 	 3 	 3p4 1s2 2s2 3s2 4s1 2p*2 2p4 3d*4 3d6  	 59.01672 	 7.4328136E+02 	 0.00803035 	 5.96881 	 6.55761
751 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 4 	 1 	 1s2 2s2 3s2 4s1 2p*2 2p3 3p*2 3p4 3d*4 3d6 	 100 	 3p_3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)4 (3d)10 (4s)1  	 3 	 3 	 3p*1 3p3 1s2 2s2 3s2 4s1 2p*2 2p4 3d*4 3d6  	 87.18510 	 7.4965592E+02 	 0.00479876 	 3.59742 	 5.58567
752 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 4 	 1 	 1s2 2s2 3s2 4s1 2p*2 2p3 3p*2 3p4 3d*4 3d6 	 100 	 3p_3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)4 (3d)10 (4s)1  	 5 	 2 	 3p*1 3p3 1s2 2s2 3s2 4s1 2p*2 2p4 3d*4 3d6  	 85.17564 	 7.4969648E+02 	 0.034397 	 25.7873 	 5.53137
753 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 4 	 1 	 1s2 2s2 3s2 4s1 2p*2 2p3 3p*2 3p4 3d*4 3d6 	 100 	 3p_3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)4 (3d)10 (4s)1  	 1 	 2 	 3p*1 3p3 1s2 2s2 3s2 4s1 2p*2 2p4 3d*4 3d6  	 53.28615 	 7.5256352E+02 	 0.00353433 	 2.65981 	 6.29659
754 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 4 	 1 	 1s2 2s2 3s2 4s1 2p*2 2p3 3p*2 3p4 3d*4 3d6 	 100 	 3p_3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)4 (3d)10 (4s)1  	 3 	 2 	 3p*1 3p3 1s2 2s2 3s2 4s1 2p*2 2p4 3d*4 3d6  	 96.69869 	 7.5321350E+02 	 0.01366 	 10.2889 	 5.9546
755 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 4 	 1 	 1s2 2s2 3s2 4s1 2p*2 2p3 3p*2 3p4 3d*4 3d6 	 100 	 3p_3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)4 (3d)10 (4s)1  	 1 	 1 	 3p*1 3p3 1s2 2s2 3s2 4s1 2p*2 2p4 3d*4 3d6  	 44.39647 	 7.5327331E+02 	 0.0039997 	 3.01287 	 5.7435
756 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 4 	 1 	 1s2 2s2 3s2 4s1 2p*2 2p3 3p*2 3p4 3d*4 3d6 	 100 	 3p_3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)4 (3d)10 (4s)1  	 3 	 1 	 3p*2 3p2 1s2 2s2 3s2 4s1 2p*2 2p4 3d*4 3d6  	 85.01197 	 7.5485580E+02 	 0.00771867 	 5.82648 	 5.98757
757 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 4 	 1 	 1s2 2s2 3s2 4s1 2p*2 2p3 3p*2 3p4 3d*4 3d6 	 100 	 3p_3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)4 (3d)10 (4s)1  	 5 	 1 	 3p*2 3p2 1s2 2s2 3s2 4s1 2p*2 2p4 3d*4 3d6  	 85.55762 	 7.5543502E+02 	 0.0378046 	 28.5589 	 5.61413
758 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 4 	 1 	 1s2 2s2 3s2 4s1 2p*2 2p3 3p*2 3p4 3d*4 3d6 	 100 	 3s_3d 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)9 (4s)1  	 5 	 3 	 3d*4 3d5 1s2 2s2 3s1 4s1 2p*2 3p*2 2p4 3p4  	 56.55565 	 7.7786098E+02 	 0.00198107 	 1.541 	 3.84943
759 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 4 	 1 	 1s2 2s2 3s2 4s1 2p*2 2p3 3p*2 3p4 3d*4 3d6 	 100 	 3s_3d 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)9 (4s)1  	 3 	 3 	 3d*4 3d5 1s2 2s2 3s1 4s1 2p*2 3p*2 2p4 3p4  	 59.15143 	 7.7786579E+02 	 0.00174474 	 1.35717 	 3.82914
760 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 4 	 1 	 1s2 2s2 3s2 4s1 2p*2 2p3 3p*2 3p4 3d*4 3d6 	 100 	 3s_3d 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)9 (4s)1  	 3 	 2 	 3d*3 3d6 1s2 2s2 3s1 4s1 2p*2 3p*2 2p4 3p4  	 84.25056 	 7.8286928E+02 	 9.53865e-05 	 0.0746752 	 3.63542
761 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 4 	 1 	 1s2 2s2 3s2 4s1 2p*2 2p3 3p*2 3p4 3d*4 3d6 	 100 	 3s_3d 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)9 (4s)1  	 5 	 2 	 3d*4 3d5 1s2 2s2 3s1 4s1 2p*2 3p*2 2p4 3p4  	 82.28484 	 7.8305764E+02 	 0.000403332 	 0.315832 	 3.62785
762 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 4 	 1 	 1s2 2s2 3s2 4s1 2p*2 2p3 3p*2 3p4 3d*4 3d6 	 100 	 3s_3d 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)9 (4s)1  	 1 	 1 	 1s2 2s2 3s1 4s1 2p*2 2p4 3p*2 3p4 3d*3 3d6  	 100 	 7.8342377E+02 	 0.000119057 	 0.0932721 	 4.21424
763 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 4 	 1 	 1s2 2s2 3s2 4s1 2p*2 2p3 3p*2 3p4 3d*4 3d6 	 100 	 3s_3d 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)9 (4s)1  	 3 	 1 	 3d*3 3d6 1s2 2s2 3s1 4s1 2p*2 3p*2 2p4 3p4  	 76.53562 	 7.8348493E+02 	 0.000289831 	 0.227078 	 4.23885
764 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 4 	 1 	 1s2 2s2 3s2 4s1 2p*2 2p3 3p*2 3p4 3d*4 3d6 	 100 	 3s_3d 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)9 (4s)1  	 5 	 1 	 3d*4 3d5 1s2 2s2 3s1 4s1 2p*2 3p*2 2p4 3p4  	 58.41364 	 7.8358094E+02 	 0.000686129 	 0.537638 	 4.25074
765 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 4 	 1 	 1s2 2s2 3s2 4s1 2p*2 2p3 3p*2 3p4 3d*4 3d6 	 100 	 3s_3d 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)9 (4s)1  	 7 	 1 	 1s2 2s2 3s1 4s1 2p*2 2p4 3p*2 3p4 3d*4 3d5  	 100 	 7.8370420E+02 	 0.00195552 	 1.53255 	 4.24933
766 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 4 	 1 	 1s2 2s2 3s2 4s1 2p*2 2p3 3p*2 3p4 3d*4 3d6 	 100 	 3s_4s 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)6 (3d)10 (4s)0  	 1 	 1 	 1s2 2s2 3s1 2p*2 2p4 3p*2 3p4 3d*4 3d6  	 100 	 7.9037020E+02 	 5.26147e-05 	 0.0415851 	 4.09228
767 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 4 	 1 	 1s2 2s2 3s2 4s1 2p*2 2p3 3p*2 3p4 3d*4 3d6 	 100 	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)1  	 5 	 7 	 3p*1 3p4 3d*4 3d5 1s2 2s2 3s2 4s1 2p*2 2p4  	 43.57760 	 8.2029245E+02 	 0.012001 	 9.84433 	 6.6132
768 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 4 	 1 	 1s2 2s2 3s2 4s1 2p*2 2p3 3p*2 3p4 3d*4 3d6 	 100 	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)1  	 7 	 4 	 3p*1 3p4 3d*4 3d5 1s2 2s2 3s2 4s1 2p*2 2p4  	 43.11637 	 8.2030200E+02 	 0.0343858 	 28.2067 	 6.63509
769 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 4 	 1 	 1s2 2s2 3s2 4s1 2p*2 2p3 3p*2 3p4 3d*4 3d6 	 100 	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)1  	 3 	 7 	 3p*1 3p4 3d*3 3d6 1s2 2s2 3s2 4s1 2p*2 2p4  	 52.31267 	 8.2138458E+02 	 0.00801172 	 6.5807 	 4.53568
770 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 4 	 1 	 1s2 2s2 3s2 4s1 2p*2 2p3 3p*2 3p4 3d*4 3d6 	 100 	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)1  	 1 	 4 	 3p*1 3p4 3d*3 3d6 1s2 2s2 3s2 4s1 2p*2 2p4  	 51.52920 	 8.2139727E+02 	 0.00441027 	 3.62258 	 4.59105
771 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 4 	 1 	 1s2 2s2 3s2 4s1 2p*2 2p3 3p*2 3p4 3d*4 3d6 	 100 	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)1  	 3 	 6 	 3p*1 3p4 3d*4 3d5 1s2 2s2 3s2 4s1 2p*2 2p4  	 68.80551 	 8.2763013E+02 	 0.000607032 	 0.502398 	 4.4597
772 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 4 	 1 	 1s2 2s2 3s2 4s1 2p*2 2p3 3p*2 3p4 3d*4 3d6 	 100 	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)1  	 5 	 6 	 3p*1 3p4 3d*4 3d5 1s2 2s2 3s2 4s1 2p*2 2p4  	 77.35307 	 8.2807815E+02 	 0.00408263 	 3.38074 	 4.4504
773 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 4 	 1 	 1s2 2s2 3s2 4s1 2p*2 2p3 3p*2 3p4 3d*4 3d6 	 100 	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)1  	 3 	 5 	 3p*1 3p4 3d*3 3d6 1s2 2s2 3s2 4s1 2p*2 2p4  	 33.84328 	 8.2843984E+02 	 0.00446673 	 3.70042 	 4.40397
774 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 4 	 1 	 1s2 2s2 3s2 4s1 2p*2 2p3 3p*2 3p4 3d*4 3d6 	 100 	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)1  	 1 	 3 	 3p*1 3p4 3d*3 3d6 1s2 2s2 3s2 4s1 2p*2 2p4  	 47.37697 	 8.2858689E+02 	 0.00291921 	 2.41882 	 4.37523
775 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 4 	 1 	 1s2 2s2 3s2 4s1 2p*2 2p3 3p*2 3p4 3d*4 3d6 	 100 	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)1  	 5 	 5 	 3p*2 3p3 3d*4 3d5 1s2 2s2 3s2 4s1 2p*2 2p4  	 68.59047 	 8.2903897E+02 	 0.00364447 	 3.02141 	 4.55015
776 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 4 	 1 	 1s2 2s2 3s2 4s1 2p*2 2p3 3p*2 3p4 3d*4 3d6 	 100 	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)1  	 7 	 3 	 3p*2 3p3 3d*4 3d5 1s2 2s2 3s2 4s1 2p*2 2p4  	 74.54525 	 8.2960637E+02 	 0.0158035 	 13.1107 	 4.52881
777 	 2p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1  	 4 	 1 	 1s2 2s2 3s2 4s1 2p*2 2p3 3p*2 3p4 3d*4 3d6 	 100 	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)1  	 3 	 4 	 3p*2 3p3 3d*3 3d6 1s2 2s2 3s2 4s1 2p*2 2p4  	 46.97536 	 8.2965175E+02 	 0.00142041 	 1.17845 	 3.82932
